año,Mes,Estamento,cargo_funcion,grado_jornada,calif_form,region,as_espec,r_bruta_mens,r_liquida_mens,r_adic,r_bonos_inc,der_hr_ext,mont_hr_ext_diur,mont_hr_ext_noct,mont_hr_ext_fest,fecha_in,fecha_ter,viaticos,observaciones,id
2013,Septiembre,Administrativo,ADM.-COTIZADOR ADQUISICIONES DAF,13,4TO. MEDIO,Región Metropolitana de Santiago,-2,$587.759,-,-,-,Sí,"7.445,00 : 3,00 hrs",No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,54
2013,Septiembre,Técnico,TECNICO DOM,10,MAS DE 4 SEMESTRES UNIVERSITARIOS,Región Metropolitana de Santiago,-2,$857.282,-,-,-,Sí,"76.261,00 : 18,00 hrs","40.672,00 : 8,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,56
2013,Septiembre,Administrativo,ADMINISTRATIVO LICENCIAS DE CONDUCIR TRANSITO,13,4TO. MEDIO,Región Metropolitana de Santiago,-2,$564.721,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,65
2013,Septiembre,Profesional,PROFESIONAL DIRECCION DE PROYECTOS,6,INGENIERO DE EJECUCCION ELECTRICO,Región Metropolitana de Santiago,-2,$1.945.462,-,-,-,Sí,"193.102,00 : 20,00 hrs","115.861,00 : 10,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,103
2013,Septiembre,Auxiliar,AUXILIAR DIRECCION JURIDICA,17,TECNICO NIVEL MEDIO EN ADMINISTRACION,Región Metropolitana de Santiago,-2,$375.984,-,-,-,No,No tiene,No tiene,No tiene,01-02-2013,31-12-2013,No informa,Sin observaciones,109
2013,Septiembre,Administrativo,ADM. PERMISOS DE CIRCULACION,12,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,-1,$653.697,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,112
2013,Septiembre,Administrativo,SECRETARIA DITEC,12,4TO. MEDIO,Región Metropolitana de Santiago,-2,$688.531,-,-,-,Sí,"35.221,00 : 12,00 hrs",No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,114
2013,Septiembre,Profesional,PROFESIONAL JUZGADO POLICIA LOCAL,6,ABOGADO,Región Metropolitana de Santiago,-2,$1.920.881,-,-,-,Sí,"86.896,00 : 9,00 hrs",No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,120
2013,Septiembre,Técnico,TECNICO DPTO. PROGRAMAS SOCIALES,10,TECNICO DE NIVEL SUPERIOR DE FUTBOL,Región Metropolitana de Santiago,-2,$419.936,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,123
2013,Septiembre,Profesional,PROFESIONAL DPTO. FISCALIZACION DOM,7,INGENIERO EN PREVENCION DE RIESGOS,Región Metropolitana de Santiago,-2,$1.508.938,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,133
2013,Septiembre,Profesional,JEFE DPTO. DE DEPORTES,10,PROFESORA DE EDUCACION FISICA,Región Metropolitana de Santiago,-1,$845.674,-,-,-,Sí,"139.811,00 : 33,00 hrs","45.756,00 : 9,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,153
2013,Septiembre,Profesional,PROFESIONAL DIRECCION DE PROYECTOS,9,CONSTRUCTOR CIVIL,Región Metropolitana de Santiago,-1,$1.048.387,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,162
2013,Septiembre,Profesional,PROFESIONAL JURIDICO,10,PERIODISTA,Región Metropolitana de Santiago,-2,$845.674,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,171
2013,Septiembre,Profesional,PROFESIONAL JURIDICO,8,ABOGADO,Región Metropolitana de Santiago,-2,$1.222.729,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,183
2013,Septiembre,Profesional,PROFESIONAL DPTO.PERSONAL -DAF,9,ASISTENTE SOCIAL,Región Metropolitana de Santiago,-2,$1.004.650,-,-,-,Sí,"128.362,00 : 25,00 hrs",No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,187
2013,Septiembre,Administrativo,ADMINISTRATIVO,17,CUARTO MEDIO,Región Metropolitana de Santiago,-2,$378.522,-,-,-,Sí,"37.397,00 : 24,00 hrs",No tiene,No tiene,01-05-2013,31-12-2013,No informa,Sin observaciones,189
2013,Septiembre,Administrativo,ADMINISTRATIVO DPTO. ADMINISTRACION,12,4TO. MEDIO,Región Metropolitana de Santiago,-1,$678.578,-,-,-,Sí,"70.442,00 : 24,00 hrs",No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,195
2013,Septiembre,Técnico,TECINICO DIRECCION TRANSITO,11,ADMINISTRACION DE EMPRESAS PERSONAL,Región Metropolitana de Santiago,-1,$742.318,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,197
2013,Septiembre,Técnico,TECNICO PERMISOS DE CIRCULACION,10,ESTUDIOS UNIVERSITARIOS INCOMPLETOS,Región Metropolitana de Santiago,-1,$863.086,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,205
2013,Septiembre,Profesional,PROFESIONAL DIRECCION DE ADMINISTRACION Y FINANZAS,9,ADMINSTRADOR PUBLICO,Región Metropolitana de Santiago,-2,$1.004.650,-,-,-,Sí,"87.286,00 : 17,00 hrs",No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,212
2013,Septiembre,Administrativo,ADMINISTRATIVO EN DIDECO,14,TECNICO DE HOTELERIA Y TURISMO,Región Metropolitana de Santiago,-2,$497.721,-,-,-,Sí,"29.862,00 : 14,00 hrs","63.990,00 : 25,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,216
2013,Septiembre,Administrativo,ADMINISTRATIVO DIRECCION SECRETARIA MUNICIPAL,14,EGRESADA DE TRABAJO SOCIAL,Región Metropolitana de Santiago,-1,$497.721,-,-,-,No,No tiene,No tiene,No tiene,01-02-2013,31-12-2013,No informa,Sin observaciones,224
2013,Septiembre,Técnico,JEFE DE GABINETE,10,MAS DE 4 SEMESTRES UNIVERSITARIOS,Región Metropolitana de Santiago,-2,$868.890,-,-,-,Sí,"169.468,00 : 40,00 hrs","411.807,00 : 81,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,235
2013,Septiembre,Auxiliar,AUXILIAR DAF,17,8º AÑO BASICO,Región Metropolitana de Santiago,-2,$364.237,-,-,-,No,No tiene,No tiene,No tiene,01-03-2013,31-12-2013,No informa,Sin observaciones,240
2013,Septiembre,Profesional,PROFESIONAL DIRECCION DITEC,9,ING. EN COMPUTACION E INFORMATICA,Región Metropolitana de Santiago,-2,$1.004.650,-,-,-,Sí,"205.379,00 : 40,00 hrs","283.424,00 : 46,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,243
2013,Septiembre,Profesional,PROFESIONAL DIRECCION DE ADMINISTRACION Y FINANZAS,9,ADMINISTRADOR PUBLICO,Región Metropolitana de Santiago,-2,$1.004.650,-,-,-,Sí,"164.304,00 : 32,00 hrs","61.614,00 : 10,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,246
2013,Septiembre,Profesional,JEFE DPTO. DE MEDIO AMBIENTE,7,MEDICO VETERINARIO,Región Metropolitana de Santiago,-1,$1.501.370,-,-,-,No,No tiene,"138.763,00 : 15,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,260
2013,Septiembre,Administrativo,ADMINISTRATIVO DAF,17,CONTADOR GENERAL,Región Metropolitana de Santiago,-2,$378.522,-,-,-,Sí,No tiene,No tiene,No tiene,01-03-2013,31-12-2013,No informa,Sin observaciones,265
2013,Septiembre,Administrativo,ADMINISTRATIVO DIRECCION JURIDICA,17,TECNICO ADMINISTRACION DE EMPRESAS,Región Metropolitana de Santiago,-2,$0,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-9999,No informa,Sin observaciones,271
2013,Septiembre,Profesional,PROFESIONAL DIRECCION JURIDICA,8,ABOGADO,Región Metropolitana de Santiago,-1,$1.222.729,-,-,-,Sí,"12.493,00 : 2,00 hrs",No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,282
2013,Septiembre,Administrativo,ADMINISTRATIVO JUZGADO DE POLICIA LOCAL,17,4TO. MEDIO,Región Metropolitana de Santiago,-2,$388.674,-,-,-,Sí,"23.373,00 : 15,00 hrs",No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,302
2013,Septiembre,Profesional,PROFESIONAL DAO,9,INGENIERO EJECUCCION DE MINAS,Región Metropolitana de Santiago,-2,$1.042.139,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,309
2013,Septiembre,Administrativo,PROFESIONAL DAO,12,4TO. MEDIO,Región Metropolitana de Santiago,-1,$663.650,-,-,-,Sí,"11.740,00 : 4,00 hrs",No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,311
2013,Septiembre,Técnico,TECNICO ADMINISTRACION MUNICIPAL,10,COMUNICADOR SOCIAL,Región Metropolitana de Santiago,-1,$422.838,-,-,-,No,"27.539,00 : 13,00 hrs","10.168,00 : 4,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,317
2013,Septiembre,Técnico,TECNICO DIRECCION DE TRANSITO,10,TECNICO ASISTENTE JUDICIAL,Región Metropolitana de Santiago,-2,$834.066,-,-,-,Sí,"72.024,00 : 17,00 hrs","111.849,00 : 22,00 hrs",No tiene,01-02-2013,31-12-2013,No informa,Sin observaciones,321
2013,Septiembre,Técnico,TECNICO DITEC,11,ANALISTA DE SISTEMA,Región Metropolitana de Santiago,-2,$731.570,-,-,-,Sí,"38.790,00 : 11,00 hrs","97.328,00 : 23,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,350
2013,Septiembre,Administrativo,SECRETARIA ALCALDE,12,4TO. MEDIO,Región Metropolitana de Santiago,-1,$673.602,-,-,-,Sí,"117.403,00 : 40,00 hrs","204.281,00 : 58,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,355
2013,Septiembre,Profesional,PROFESIONAL DIRECCION DESARROLLO COMUNITARIO,11,GESTOR EN EDUC. SOCIAL MENCION DES SOCIO CULTURAL,Región Metropolitana de Santiago,-1,$349.665,-,-,-,No,No tiene,No tiene,No tiene,01-03-2013,31-12-2013,No informa,Sin observaciones,369
2013,Septiembre,Administrativo,INSPECTOR MUNICIPAL,14,in_rol,Región Metropolitana de Santiago,-2,$497.721,-,-,-,Sí,"70.389,00 : 33,00 hrs","35.835,00 : 14,00 hrs",No tiene,03-07-2013,30-09-2013,No informa,Sin observaciones,370
2013,Septiembre,Administrativo,ADMINISTRATIVO LICENCIAS DE CONDUCIR TRANSITO,12,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,-2,$693.507,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,374
2013,Septiembre,Profesional,JEFE DPTO. LABORAL DIDECO,7,ASISTENTE SOCIAL,Región Metropolitana de Santiago,-1,$1.554.351,-,-,-,Sí,"154.181,00 : 20,00 hrs","74.007,00 : 8,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,378
2013,Septiembre,Profesional,ABOGADO,8,ABOGADO,Región Metropolitana de Santiago,-1,$1.215.922,-,-,-,Sí,No tiene,No tiene,No tiene,01-09-2013,31-12-2013,No informa,Sin observaciones,398
2013,Septiembre,Técnico,JEFE DE REMUNERACIONES,12,CONTADOR,Región Metropolitana de Santiago,-1,$653.697,-,-,-,Sí,"82.182,00 : 28,00 hrs","21.133,00 : 6,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,401
2013,Octubre,Administrativo,DIR.TTO. ENCARGADO DEPTO. PERMISOS DE CIRCULACION,12,ESTUDIOS UNIVERSITARIOS INCOMPLETOS,Región Metropolitana de Santiago,-1,$752.040,-,-,-,Sí,"52.831,00 : 18,00 hrs","14.088,00 : 4,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,0
2013,Octubre,Auxiliar,CHOFER DAO,15,EGRESADO ENSEÑANZA MEDIA,Región Metropolitana de Santiago,-2,$511.104,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,5
2013,Octubre,Administrativo,DIDECO ADMINISTRATIVO DEPTO. ESTRATIF. SOCIAL,16,AGENTE COMERCIAL,Región Metropolitana de Santiago,-2,$493.499,-,-,-,Sí,"44.425,00 : 25,00 hrs","70.368,00 : 33,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,9
2013,Octubre,Técnico,DIDECO MEDICO VETERINARIO DEPTO. MEDIO AMBIENTE,10,MEDICO VETERINARIO,Región Metropolitana de Santiago,-2,$957.330,-,-,-,Sí,No tiene,"20.336,00 : 4,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,14
2013,Octubre,Auxiliar,CHOFER DAO DEPTO ASEO,16,LEM 1ER AÑO INGENIERIA MECANICA,Región Metropolitana de Santiago,-1,$487.108,-,-,-,No,No tiene,No tiene,No tiene,01-05-2013,31-12-2013,No informa,Sin observaciones,18
2013,Octubre,Administrativo,DAF DEPTO. FINANZAS TESORERIA CAJERA,17,CONTADOR TEC. NIVEL MEDIO,Región Metropolitana de Santiago,-1,$437.205,-,-,-,Sí,"15.582,00 : 10,00 hrs",No tiene,No tiene,05-05-2013,31-12-2013,No informa,Sin observaciones,29
2013,Octubre,Auxiliar,DAO DEPTO. ASEO CHOFER,16,3º MEDIO,Región Metropolitana de Santiago,-2,$443.566,-,-,-,Sí,"8.885,00 : 5,00 hrs",No tiene,No tiene,19-08-2013,31-12-2013,No informa,Sin observaciones,31
2013,Octubre,Técnico,JEFE DPTO. ADMINISTRACION DAF,10,INGENIERO DE EJECUCION INDUSTRIAL,Región Metropolitana de Santiago,-2,$963.134,-,-,-,Sí,"135.574,00 : 32,00 hrs","188.109,00 : 37,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,45
2013,Octubre,Administrativo,DAF CAJERA TESORERIA MUNICIPAL,17,4TO MEDIO COMERCIAL,Región Metropolitana de Santiago,-2,$437.205,-,-,-,Sí,"12.466,00 : 8,00 hrs",No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,49
2013,Octubre,Administrativo,ADM.-COTIZADOR ADQUISICIONES DAF,13,4TO. MEDIO,Región Metropolitana de Santiago,-2,$677.989,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,54
2013,Octubre,Técnico,TECNICO DOM,10,MAS DE 4 SEMESTRES UNIVERSITARIOS,Región Metropolitana de Santiago,-2,$980.546,-,-,-,Sí,"59.314,00 : 14,00 hrs","30.504,00 : 6,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,56
2013,Octubre,Administrativo,ADMINISTRATIVO LICENCIAS DE CONDUCIR TRANSITO,13,4TO. MEDIO,Región Metropolitana de Santiago,-2,$650.344,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,65
2013,Octubre,Profesional,PROFESIONAL DIRECCION DE PROYECTOS,6,INGENIERO DE EJECUCCION ELECTRICO,Región Metropolitana de Santiago,-2,$2.216.974,-,-,-,Sí,"193.102,00 : 20,00 hrs","115.861,00 : 10,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,103
2013,Octubre,Auxiliar,AUXILIAR DIRECCION JURIDICA,17,TECNICO NIVEL MEDIO EN ADMINISTRACION,Región Metropolitana de Santiago,-2,$434.667,-,-,-,No,No tiene,No tiene,No tiene,01-02-2013,31-12-2013,No informa,Sin observaciones,109
2013,Octubre,Administrativo,TRANSITO ADMINISTRATIVO PERMISOS DE CIRCULACION,12,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,-2,$752.040,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,112
2013,Octubre,Administrativo,DAF SECRETARIA DEPTO. INSPECCION,12,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,-1,$786.874,-,-,-,Sí,"8.805,00 : 3,00 hrs",No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,115
2013,Octubre,Profesional,PROFESIONAL JUZGADO POLICIA LOCAL OFICIAL 1,6,ABOGADO,Región Metropolitana de Santiago,-2,$2.192.393,-,-,-,Sí,"86.896,00 : 9,00 hrs",No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,120
2013,Octubre,Técnico,DIDECO ENCARGADO CENTRO JUVENIL,10,TECNICO DE NIVEL SUPERIOR DE FUTBOL,Región Metropolitana de Santiago,-2,$502.112,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,123
2013,Octubre,Profesional,PROFESIONAL DPTO. FISCALIZACION DOM,7,INGENIERO EN PREVENCION DE RIESGOS,Región Metropolitana de Santiago,-2,$1.727.206,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,133
2013,Octubre,Profesional,DIDECO ENCARGADA DPTO. DE DEPORTES Y RECREACION,10,PROFESORA DE EDUCACION FISICA,Región Metropolitana de Santiago,-2,$968.938,-,-,-,Sí,"93.207,00 : 22,00 hrs","91.513,00 : 18,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,153
2013,Octubre,Profesional,PROFESIONAL DIRECCION DE PROYECTOS,9,CONSTRUCTOR CIVIL,Región Metropolitana de Santiago,-1,$1.196.215,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,162
2013,Octubre,Profesional,PROFESIONAL DIRECCION JURIDICA,10,PERIODISTA,Región Metropolitana de Santiago,-1,$968.938,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,171
2013,Octubre,Profesional,PROFESIONAL DIRECCION JURIDICA,8,ABOGADO,Región Metropolitana de Santiago,-2,$1.400.983,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,183
2013,Octubre,Administrativo,DAF DEPTO. FINANZAS TESORERIA CAJERA,17,CUARTO MEDIO,Región Metropolitana de Santiago,-2,$437.205,-,-,-,Sí,"29.606,00 : 19,00 hrs",No tiene,No tiene,01-05-2013,31-12-2013,No informa,Sin observaciones,189
2013,Octubre,Administrativo,DAF DEPTO. FINANZAS TESORERIA ADMINISTRATIVO,12,4TO. MEDIO,Región Metropolitana de Santiago,-1,$781.898,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,195
2013,Octubre,Técnico,TECINICO DIRECCION TRANSITO,11,ADMINISTRACION DE EMPRESAS PERSONAL,Región Metropolitana de Santiago,-2,$846.148,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,197
2013,Octubre,Técnico,TECNICO PERMISOS DE CIRCULACION,10,ESTUDIOS UNIVERSITARIOS INCOMPLETOS,Región Metropolitana de Santiago,-1,$961.697,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,205
2013,Octubre,Profesional,PROFESIONAL DIRECCION DE ADMINISTRACION Y FINANZAS,9,ADMINSTRADOR PUBLICO,Región Metropolitana de Santiago,-1,$1.152.478,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,212
2013,Octubre,Administrativo,ADMINISTRATIVO EN DIDECO,14,TECNICO DE HOTELERIA Y TURISMO,Región Metropolitana de Santiago,-1,$573.723,-,-,-,Sí,"12.798,00 : 6,00 hrs","23.036,00 : 9,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,216
2013,Octubre,Administrativo,ADMINISTRATIVO DIRECCION SECRETARIA MUNICIPAL,14,EGRESADA DE TRABAJO SOCIAL,Región Metropolitana de Santiago,-2,$573.723,-,-,-,No,No tiene,No tiene,No tiene,01-02-2013,31-12-2013,No informa,Sin observaciones,224
2013,Octubre,Técnico,JEFE DE GABINETE,10,MAS DE 4 SEMESTRES UNIVERSITARIOS,Región Metropolitana de Santiago,-2,$992.154,-,-,-,Sí,"169.468,00 : 40,00 hrs","457.563,00 : 90,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,235
2013,Octubre,Auxiliar,AUXILIAR DAF,17,8º AÑO BASICO,Región Metropolitana de Santiago,-1,$422.920,-,-,-,No,No tiene,No tiene,No tiene,01-03-2013,31-12-2013,No informa,Sin observaciones,240
2013,Octubre,Profesional,PROFESIONAL DIRECCION DITEC,9,ING. EN COMPUTACION E INFORMATICA,Región Metropolitana de Santiago,-2,$1.152.478,-,-,-,Sí,"205.379,00 : 40,00 hrs","363.522,00 : 59,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,243
2013,Octubre,Profesional,PROFESIONAL DIRECCION DE ADMINISTRACION Y FINANZAS,9,ADMINISTRADOR PUBLICO,Región Metropolitana de Santiago,-2,$1.152.478,-,-,-,Sí,"174.573,00 : 34,00 hrs","135.550,00 : 22,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,246
2013,Octubre,Profesional,JEFE DPTO. DE MEDIO AMBIENTE,7,MEDICO VETERINARIO,Región Metropolitana de Santiago,-2,$1.719.638,-,-,-,Sí,No tiene,"74.007,00 : 8,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,260
2013,Octubre,Administrativo,ADMINISTRATIVO DAF,17,CONTADOR GENERAL,Región Metropolitana de Santiago,-2,$437.205,-,-,-,No,No tiene,No tiene,No tiene,01-03-2013,31-12-2013,No informa,Sin observaciones,265
2013,Octubre,Administrativo,ADMINISTRATIVO DIRECCION JURIDICA,17,TECNICO ADMINISTRACION DE EMPRESAS,Región Metropolitana de Santiago,-1,$0,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,271
2013,Octubre,Profesional,PROFESIONAL DIRECCION JURIDICA,8,ABOGADO,Región Metropolitana de Santiago,-1,$1.400.983,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,282
2013,Octubre,Administrativo,ADMINISTRATIVO JUZGADO DE POLICIA LOCAL,17,4TO. MEDIO,Región Metropolitana de Santiago,-2,$447.357,-,-,-,Sí,"29.606,00 : 19,00 hrs",No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,302
2013,Octubre,Profesional,PROFESIONAL DAO,9,INGENIERO EJECUCCION DE MINAS,Región Metropolitana de Santiago,-2,$1.189.967,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,309
2013,Octubre,Administrativo,PROFESIONAL DAO,12,4TO. MEDIO,Región Metropolitana de Santiago,-1,$766.969,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,311
2013,Octubre,Técnico,TECNICO ADMINISTRACION MUNICIPAL,10,COMUNICADOR SOCIAL,Región Metropolitana de Santiago,-2,$525.558,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,317
2013,Octubre,Técnico,TECNICO DIRECCION DE TRANSITO,10,TECNICO ASISTENTE JUDICIAL,Región Metropolitana de Santiago,-2,$957.330,-,-,-,Sí,"33.894,00 : 8,00 hrs","71.177,00 : 14,00 hrs",No tiene,01-02-2013,31-12-2013,No informa,Sin observaciones,321
2013,Octubre,Técnico,TECNICO DITEC,11,ANALISTA DE SISTEMA,Región Metropolitana de Santiago,-1,$835.400,-,-,-,Sí,"31.738,00 : 9,00 hrs","152.340,00 : 36,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,350
2013,Octubre,Administrativo,SECRETARIA ALCALDE,12,4TO. MEDIO,Región Metropolitana de Santiago,-1,$771.945,-,-,-,Sí,"117.403,00 : 40,00 hrs","211.326,00 : 60,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,355
2013,Octubre,Profesional,PROFESIONAL DIRECCION DESARROLLO COMUNITARIO,11,GESTOR EN EDUC. SOCIAL MENCION DES SOCIO CULTURAL,Región Metropolitana de Santiago,-2,$418.885,-,-,-,No,No tiene,No tiene,No tiene,01-03-2013,31-12-2013,No informa,Sin observaciones,369
2013,Octubre,Administrativo,ADMINISTRATIVO LICENCIAS DE CONDUCIR TRANSITO,12,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,-2,$791.850,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,374
2013,Octubre,Profesional,JEFE DPTO. LABORAL DIDECO,7,ASISTENTE SOCIAL,Región Metropolitana de Santiago,-1,$1.772.619,-,-,-,Sí,"92.508,00 : 12,00 hrs","138.763,00 : 15,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,378
2013,Octubre,Profesional,ABOGADO,8,ABOGADO,Región Metropolitana de Santiago,-1,$1.275.340,-,-,-,No,No tiene,No tiene,No tiene,01-09-2013,31-12-2013,No informa,Sin observaciones,398
2013,Octubre,Técnico,JEFE DE REMUNERACIONES,12,CONTADOR,Región Metropolitana de Santiago,-2,$757.016,-,-,-,Sí,"52.831,00 : 18,00 hrs","17.610,00 : 5,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,401
2013,Noviembre,Administrativo,DIR.TTO. ENCARGADO DEPTO. PERMISOS DE CIRCULACION,12,ESTUDIOS UNIVERSITARIOS INCOMPLETOS,Región Metropolitana de Santiago,-1,$610.116,-,-,-,Sí,"41.091,00 : 14,00 hrs","49.309,00 : 14,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,0
2013,Noviembre,Auxiliar,CHOFER DAO,15,EGRESADO ENSEÑANZA MEDIA,Región Metropolitana de Santiago,-2,$443.283,-,-,-,No,No tiene,No tiene,No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,5
2013,Noviembre,Administrativo,DIDECO ADMINISTRATIVO DEPTO. ESTRATIF. SOCIAL,16,AGENTE COMERCIAL,Región Metropolitana de Santiago,-2,$428.186,-,-,-,Sí,"37.317,00 : 21,00 hrs","38.383,00 : 18,00 hrs",No tiene,01-01-2013,31-12-2013,No informa,Sin observaciones,9
